fare_amount,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count,distancia_km,ano,mes,dia_semana,hora,eh_aeroporto
13.5,-73.997332,40.721842,-73.983332,40.7558,1,3.955897464857787,2013,9,4,16,0
8.0,-73.972247,40.762512,-73.988192,40.755792,2,1.5368631380475988,2014,2,5,14,0
4.5,-74.003418,40.726805,-74.011215,40.728985,1,0.7003082966567167,2009,4,4,6,0
14.5,-73.977203,40.779274,-73.994903,40.754555,1,3.1268046607401376,2014,3,1,9,0
13.3,-73.95436,40.764183,-73.992055,40.725483,3,5.348100633994454,2010,9,2,23,0
9.0,-73.98484039,40.76817322,-73.97233582,40.75628281,5,1.690334913797758,2015,5,2,19,0
8.1,-73.997988,40.763247,-73.988118,40.748287,1,1.8596496921775028,2010,1,6,3,0
10.1,-74.005455,40.740825,-73.977498,40.756527,4,2.9316918118406,2009,1,4,23,0
11.5,-73.964459,40.758076,-73.919068,40.743013,1,4.174351486382699,2012,11,3,18,0
49.15,-73.7768,40.645085,-73.984275,40.75767,5,21.508588330259695,2009,6,2,17,1
12.5,-73.956842,40.762638,-73.982617,40.727918,5,4.429420920454906,2012,9,5,20,0
5.3,-73.984177,40.758675,-73.997977,40.74693,1,1.748379690197402,2012,4,5,2,0
6.1,-73.962123,40.776455,-73.968717,40.764417,1,1.4491730715557338,2011,10,1,18,0
6.5,-73.994095,40.766742,-73.991495,40.760065,1,0.7740665381323196,2013,9,6,17,0
4.5,-73.974493,40.741967,-73.976921,40.736295,1,0.6630422460029372,2009,5,1,10,0
49.8,-73.980288,40.750106,-73.785998,40.638782,1,20.531443517792578,2012,6,3,12,1
6.9,-73.973743,40.764514,-73.97656,40.751504,2,1.4659743512752945,2009,2,0,13,0
3.7,-73.9734,40.7574,-73.971,40.7612,1,0.4684034832592917,2011,10,4,9,0
10.1,-73.978604,40.785934,-73.991119,40.756375,1,3.451640316997006,2009,10,5,10,0
4.9,-73.968194,40.758735,-73.956774,40.768256,1,1.4303387008328554,2009,7,5,19,0
6.0,-73.983473,40.734267,-73.976465,40.748032,2,1.6405241849925185,2013,4,2,10,0
18.5,-73.969085,40.754152,-73.98769,40.719992,2,4.109156805985412,2014,6,4,23,0
6.0,-73.955672,40.779051,-73.945376,40.779422,1,0.8679076221463031,2013,2,3,17,0
9.7,-73.987898,40.72417,-74.005346,40.748279,1,3.057418948314051,2011,11,0,6,0
10.1,-73.950572,40.785795,-73.979144,40.756573,1,4.0431843684056,2012,7,6,16,0
3.3,-74.000645,40.727458,-74.003937,40.73294,1,0.6697183267693213,2009,1,3,14,0
8.5,-73.9892807,40.74206924,-74.00479126,40.72143173,6,2.640852911730877,2015,5,1,22,0
7.7,-73.987858,40.743106,-73.988469,40.758852,3,1.751631625828452,2012,3,3,22,0
8.5,-73.967345,40.760495,-73.955122,40.78357,1,2.7645777075739324,2014,3,1,7,0
15.3,-73.95155,40.773801,-73.992717,40.724417,2,6.4945968498644335,2011,5,5,15,0
2.9,-73.971003,40.76391,-73.967517,40.766089,1,0.3806554448708427,2010,12,2,23,0
53.5,-73.991779,40.733778,-74.177039,40.69488,1,16.202177835315915,2009,7,2,17,1
8.1,-73.968092,40.762167,-73.946782,40.781292,1,2.782573092278279,2009,1,4,19,0
5.3,-73.978692,40.762665,-73.969547,40.756222,1,1.0519231333092305,2009,4,4,0,0
9.0,-73.949208,40.781608,-73.959912,40.761215,1,2.440184212200927,2012,12,4,3,0
6.1,-74.010321,40.718941,-74.001631,40.740898,1,2.5489483162298487,2009,10,1,21,0
12.0,-73.985789,40.762805,-74.007747,40.740675,1,3.078378315506846,2014,9,1,15,0
25.3,-73.983237,40.74786,-73.885498,40.773227,5,8.701815723437235,2011,2,2,13,1
4.9,-73.98141,40.750377,-73.991592,40.756583,2,1.1008112507783592,2010,7,0,14,0
19.5,-73.967412,40.766075,-74.003552,40.753525,1,3.348533695349086,2014,5,0,9,0
12.5,-73.977897,40.75251,-73.944487,40.783257,1,4.427795267911713,2013,8,1,13,0
3.7,-73.955822,40.767667,-73.94845,40.774675,5,0.9963080794588975,2009,11,6,4,0
8.5,-74.006155,40.741335,-74.01562,40.718012,5,2.7132649282714603,2013,4,4,1,0
6.0,-73.978634,40.750695,-73.978265,40.75812,1,0.826207173832052,2013,7,2,14,0
5.3,-73.94919,40.777725,-73.961773,40.766183,1,1.6643067873206856,2009,11,0,9,0
4.9,-73.998833,40.734761,-73.988596,40.748521,2,1.7563721211811443,2011,3,4,4,0
8.9,-73.967708,40.771913,-73.976832,40.759688,2,1.5615029522430124,2009,8,1,12,0
7.7,-73.986681,40.762312,-73.975153,40.787583,1,2.9729521639574212,2010,3,4,16,0
4.5,-73.996803,40.731357,-73.995785,40.738662,1,0.8167950048099876,2012,6,5,7,0
8.9,-73.989113,40.758017,-73.957727,40.77686,5,3.3729010364437824,2010,8,1,7,0
12.5,-74.002778,40.706388,-73.989582,40.734385,5,3.3057964998869465,2009,7,3,14,0
5.0,-73.958527,40.781685,-73.96376,40.777037,5,0.6791634325212139,2014,5,6,11,0
7.3,-73.979137,40.784762,-73.962783,40.774928,5,1.7583658315823896,2012,3,5,17,0
5.8,-73.980771,40.729895,-73.985736,40.723262,1,0.8479596256609974,2009,3,6,3,0
6.9,-73.974662,40.742045,-73.991688,40.738227,1,1.4959444051148965,2010,8,6,10,0
8.9,-73.978241,40.745447,-73.982044,40.768331,1,2.564667075767972,2010,6,5,13,0
5.0,-73.98390198,40.76021194,-73.99659729,40.75764084,1,1.1068362001934093,2015,2,0,20,0
11.5,-73.98518,40.741783,-73.973401,40.759337,1,2.1896308048147826,2014,9,3,10,0
10.5,-73.963612,40.793267,-73.95686,40.778307,1,1.7579262581613606,2013,7,1,11,0
3.7,-73.956436,40.775403,-73.950155,40.780727,1,0.7938333052007953,2011,3,6,9,0
8.1,-74.004972,40.718992,-74.017233,40.705343,5,1.8361298604506182,2010,8,0,23,0
9.0,-74.00366,40.722558,-74.007472,40.743175,1,2.3148972943876958,2012,12,5,19,0
3.7,-73.966959,40.793502,-73.973651,40.784741,1,1.1253562320028485,2011,9,2,19,0
14.5,-73.996338,40.759755,-73.957142,40.76629,1,3.3801534971205536,2013,1,6,15,0
5.3,-73.990927,40.745302,-74.002967,40.748912,1,1.0908073994739604,2012,8,3,10,0
5.0,-73.987181,40.761284,-73.977078,40.764272,1,0.913454190253014,2013,8,2,19,0
9.7,-73.971187,40.792858,-73.941297,40.825413,2,4.408215230220338,2010,7,1,20,0
5.3,-73.987775,40.743976,-73.990974,40.755686,1,1.3296851012459006,2009,5,1,22,0
9.3,-73.977833,40.753387,-73.981613,40.766238,1,1.4640025585873613,2011,4,2,16,0
10.5,-73.978335,40.762615,-74.007483,40.742842,1,3.2958077214710544,2009,3,6,11,0
8.5,-73.991683,40.759399,-73.986454,40.744347,1,1.7306938465274133,2010,7,5,14,0
7.7,-73.987124,40.7513,-73.988314,40.731206,3,2.236598968717157,2009,7,5,1,0
10.9,-73.95044,40.779777,-73.971729,40.744875,1,4.27509297651024,2010,2,4,23,0
19.0,-73.972744,40.781031,-73.98505,40.748316,4,3.7824971302950416,2013,8,4,15,0
56.8,-74.011057,40.713327,-73.79521,40.64455,1,19.74314963146853,2012,12,4,11,1
10.5,-73.958302,40.763736,-73.994184,40.750225,1,3.3750995060722655,2010,8,4,0,0
7.0,-73.95738,40.776992,-73.96325,40.768867,2,1.0298413030203803,2014,10,1,15,0
8.1,-73.938283,40.804778,-73.950655,40.824988,1,2.4767235423827496,2009,10,0,23,0
9.0,-73.951697,40.715682,-73.928093,40.702062,2,2.500403347351374,2014,7,5,0,0
6.9,-73.968532,40.758897,-73.984027,40.740323,1,2.4432203954130745,2009,4,5,23,0
57.54,-73.98319244,40.73067474,-73.78882599,40.64738846,2,18.823658723884293,2015,6,6,17,1
27.33,-73.955642,40.764271,-73.910127,40.779077,1,4.171443581839269,2013,12,4,19,0
11.7,-73.95326,40.788281,-73.967567,40.756238,1,3.7611967592545597,2012,8,0,19,0
11.3,-74.00044,40.761437,-73.999207,40.733997,1,3.0529562114868036,2011,12,1,18,0
10.9,-73.991257,40.729875,-73.986461,40.761591,2,3.5497264208761825,2011,4,1,16,0
4.9,-73.982695,40.749383,-73.990475,40.75094,2,0.677847900995119,2010,1,5,22,0
14.9,-74.00887,40.732662,-73.976905,40.789637,3,6.883628233944731,2010,1,5,23,0
8.9,-73.9773,40.751962,-73.980715,40.73053,4,2.40043396269642,2010,8,4,13,0
5.0,-73.972608,40.760321,-73.974477,40.75676,1,0.42610945657828814,2014,4,1,10,0
11.7,-73.995952,40.723452,-73.968607,40.763108,1,4.975052507547914,2010,1,0,19,0
5.7,-73.964327,40.765562,-73.947764,40.781099,1,2.2203621152392055,2011,4,0,11,0
6.9,-73.991838,40.695957,-74.005795,40.712241,1,2.1593538853127656,2009,2,5,14,0
7.5,-73.99391,40.743347,-74.007205,40.751527,5,1.4428025178654351,2013,5,1,8,0
23.47,-73.982431,40.73148,-73.873991,40.724829,1,9.167580638497668,2010,10,6,0,0
5.3,-73.994648,40.740313,-74.005157,40.732055,1,1.2756069957604035,2011,4,2,18,0
4.9,-73.975282,40.762744,-73.98739,40.769943,1,1.2963667679652147,2009,3,4,11,0
7.3,-73.96892,40.763348,-73.970618,40.785838,4,2.5048580793824766,2012,7,6,22,0
22.5,-73.982314,40.771504,-73.962269,40.685775,1,9.681116869710532,2009,12,4,0,0
7.5,-73.97244263,40.7812233,-73.95393372,40.78715134,5,1.6920185418516147,2015,3,3,19,0
3.7,-73.976986,40.787827,-73.972776,40.79323,1,0.6975383914013976,2010,7,4,9,0
20.5,-73.983687,40.722127,-73.95384,40.799697,1,8.984244601417013,2013,8,0,0,0
5.7,-73.98927,40.726111,-73.976732,40.718372,1,1.362698645523933,2012,1,5,17,0
6.0,-73.964025,40.765309,-73.952331,40.768976,1,1.0658930226851069,2014,11,3,7,0
5.7,-73.962075,40.776412,-73.964215,40.769557,3,0.7832533214138399,2011,10,4,11,0
7.0,-73.973543,40.755478,-73.984808,40.760939,1,1.1264939319315874,2014,3,5,19,0
8.5,-73.960277,40.61449,-73.974241,40.602318,1,1.7948306896515478,2014,12,2,1,0
11.3,-73.959159,40.771624,-73.983523,40.752208,1,2.9785535645345855,2011,4,1,8,0
11.5,-74.002391,40.708938,-74.011377,40.713382,2,0.9043438802373968,2012,10,1,8,0
4.9,-73.99082,40.770188,-73.979057,40.762265,2,1.325718284231575,2011,6,3,20,0
5.5,-73.95728302,40.78587723,-73.95568848,40.77669907,1,1.029357769263724,2015,3,6,8,0
5.0,-73.97966,40.752892,-73.97707,40.764277,6,1.2846120422223872,2013,8,4,1,0
7.3,-74.009642,40.712562,-74.005683,40.741102,1,3.1909903695292314,2012,3,5,12,0
5.7,-73.984725,40.72888,-73.979603,40.742192,1,1.5418539569579144,2011,12,3,23,0
10.0,-73.986522,40.74597,-73.980835,40.721285,1,2.7863584336031226,2013,12,5,17,0
5.0,-73.971305,40.765937,-73.97273,40.758388,1,0.8479468760715588,2012,10,3,19,0
4.1,-73.947585,40.790423,-73.94149,40.790378,1,0.51313917441164,2009,5,0,19,0
10.9,-74.004007,40.74304,-73.987973,40.720702,1,2.8275262051353653,2009,7,2,21,0
5.3,-73.989683,40.741652,-74.00529,40.74039,1,1.3223373115559354,2009,10,1,19,0
15.7,-73.980072,40.743263,-73.96978,40.802252,2,6.6162864145597835,2009,11,6,16,0
4.1,-73.979151,40.755635,-73.975705,40.752576,1,0.4471599920997167,2012,7,4,21,0
6.1,-73.979772,40.776204,-73.968904,40.764481,1,1.5927410886245523,2012,5,5,19,0
9.3,-73.983833,40.770837,-73.978708,40.741035,2,3.3418293147812768,2011,9,1,23,0
31.3,-73.87089,40.773745,-73.955702,40.771982,2,7.144573559907363,2012,9,2,12,1
11.3,-73.99844,40.745483,-73.964615,40.768081,2,3.7988287755166157,2010,11,0,19,0
6.9,-74.008808,40.725852,-73.996627,40.721183,2,1.1503248433349604,2010,10,6,3,0
6.5,-73.987007,40.745032,-73.972487,40.746115,1,1.229121761938846,2013,11,4,14,0
9.7,-73.977422,40.75368,-73.951145,40.786062,1,4.226324728403542,2012,6,2,22,0
7.5,-73.975199,40.754542,-73.96351,40.763618,1,1.4098820450730825,2013,10,0,16,0
12.0,-73.981086,40.760142,-73.94788,40.779565,1,3.533277876513852,2012,9,3,17,0
17.7,-73.903253,40.741527,-73.973332,40.759492,1,6.232058354852948,2012,4,4,9,0
4.5,-73.96693,40.764052,-73.973379,40.755613,1,1.0842396559114658,2013,3,2,20,0
4.5,-73.963523,40.765783,-73.972873,40.764342,2,0.8035780787227239,2009,11,3,7,0
5.0,-73.976442,40.744027,-73.985472,40.731687,1,1.5689497628054605,2014,3,6,22,0
7.0,-73.975853,40.789602,-73.980277,40.775347,4,1.6282612470395823,2013,3,4,21,0
15.0,-73.973032,40.744431,-73.98226,40.759602,1,1.8574136339098863,2014,12,1,10,0
16.0,-73.988707,40.736492,-74.0073,40.703517,1,3.9874324578993083,2014,7,4,19,0
7.0,-73.98307,40.735725,-74.001204,40.744716,1,1.825824539559322,2012,12,5,12,0
12.5,-73.982592,40.731185,-73.984863,40.773482,2,4.707100556817028,2010,2,5,5,0
25.3,-73.988067,40.745765,-73.938132,40.854525,5,12.803173024628036,2010,4,3,0,0
4.5,-73.957824,40.777152,-73.949011,40.773338,2,0.8547363483937482,2010,7,2,15,0
11.0,-73.99774,40.718467,-73.991715,40.749282,1,3.4638735415641655,2013,7,3,22,0
12.1,-73.963405,40.761973,-73.983335,40.721987,1,4.752712219869145,2009,9,6,12,0
6.5,-73.989076,40.774358,-73.975835,40.786615,1,1.7608203500031179,2013,8,4,19,0
6.9,-74.005599,40.736648,-74.010566,40.713932,2,2.56034867991167,2012,8,5,10,0
6.1,-73.975965,40.74187,-73.979897,40.743217,5,0.3635466010605378,2010,10,2,9,0
4.5,-73.98038,40.755673,-73.981195,40.758777,2,0.35190928174063363,2010,9,5,17,0
9.7,-73.87495,40.773718,-73.912617,40.758739,1,3.5828768881015427,2010,1,4,9,1
4.9,-73.990475,40.751218,-73.982957,40.750233,1,0.642691257241581,2009,5,4,8,0
4.9,-73.990815,40.755542,-73.983073,40.750198,1,0.8822628329985291,2012,8,2,10,0
19.0,-73.966707,40.800929,-74.000019,40.754899,1,5.836496592406687,2012,12,1,8,0
6.7,-73.972467,40.793693,-73.963762,40.808108,2,1.7624112698678869,2009,3,1,17,0
4.5,-73.993452,40.72177,-73.997719,40.725969,4,0.5893232685107743,2011,9,3,21,0
5.0,-73.988353,40.74897,-73.97453,40.750232,1,1.1728455352712261,2013,5,4,2,0
7.3,-74.003059,40.723946,-74.006419,40.742553,1,2.0882835524592993,2012,7,4,11,0
5.3,-73.988348,40.774707,-73.999434,40.761393,4,1.7502407928653525,2009,7,0,18,0
6.9,-73.979397,40.784795,-73.982092,40.763992,1,2.3242932569619197,2010,1,3,11,0
8.9,-74.00858,40.72005,-73.985013,40.734198,2,2.533521867157283,2010,5,0,17,0
10.9,-73.956824,40.774808,-73.985611,40.731513,3,5.39037591249909,2010,12,5,23,0
4.9,-74.001946,40.740631,-73.993523,40.732516,1,1.147984325090577,2011,6,1,1,0
12.0,-73.991773,40.73111,-73.989917,40.756507,1,2.828342856356005,2013,8,5,19,0
8.0,-73.993539,40.727367,-73.984326,40.743286,1,1.932837563701124,2014,11,1,10,0
5.0,-73.956425,40.78098,-73.949685,40.777015,1,0.7186461799859892,2014,8,6,9,0
42.67,-73.885492,40.77309,-74.006732,40.706307,2,12.628573154338074,2010,1,3,12,1
4.5,-73.989593,40.73348,-73.998509,40.729617,1,0.8653985732771488,2011,9,4,23,0
4.5,-73.94995,40.772065,-73.960513,40.767249,1,1.0382923678065168,2010,10,5,9,0
6.9,-73.971203,40.759328,-73.951115,40.777485,1,2.6340172290086343,2011,5,3,0,0
12.1,-73.969982,40.756442,-73.980195,40.754677,1,0.8823480829738369,2011,12,3,14,0
6.5,-73.971281,40.782834,-73.972372,40.765176,1,1.9656281000954785,2009,4,4,14,0
5.7,-73.986886,40.739449,-74.005332,40.729038,1,1.9379695296822461,2009,4,3,8,0
12.0,-73.995615,40.738927,-73.969865,40.765464,2,3.66221787257131,2014,11,6,16,0
34.67,-73.862698,40.768977,-73.988728,40.74799,1,10.868572669225872,2010,11,3,10,1
11.5,-73.989862,40.746425,-73.985215,40.72385,1,2.5405775669361463,2014,7,1,19,0
7.3,-74.005839,40.717358,-73.992646,40.725979,1,1.4680168040131056,2010,6,6,14,0
4.9,-73.985342,40.68714,-73.99539,40.696208,5,1.3169582656439531,2010,10,6,2,0
15.0,-73.976324,40.73969,-73.958219,40.764801,1,3.181555629214028,2014,11,2,11,0
11.3,-73.9555,40.764978,-73.987219,40.729344,2,4.779097700230316,2012,4,1,13,0
7.3,-74.001071,40.741748,-74.010047,40.714437,1,3.1296184343966553,2009,9,6,2,0
5.5,-73.970772,40.793552,-73.959859,40.80083,1,1.2242587620260779,2014,8,0,12,0
4.5,-73.972305,40.786255,-73.98085,40.774583,5,1.4839505798297552,2009,1,3,15,0
15.5,-73.967911,40.756326,-73.998085,40.761636,1,2.6091223595831963,2014,8,3,15,0
4.9,-73.963255,40.772578,-73.973329,40.74775,1,2.8881900634132114,2011,4,3,7,0
4.5,-73.986961,40.72921,-73.995441,40.732577,1,0.8066816135762513,2014,5,4,16,0
9.7,-73.98874,40.736886,-74.011585,40.704811,1,4.0530293478855945,2011,1,2,19,0
21.5,-73.949567,40.780747,-73.913362,40.773902,1,3.1421395385539985,2014,8,6,18,0
9.7,-73.953513,40.775445,-73.982778,40.735369,1,5.092582995445872,2011,3,5,22,0
4.1,-74.007022,40.704024,-74.01436,40.70328,1,0.62407227800766,2009,4,2,8,0
8.1,-73.972231,40.765394,-73.95401,40.770448,2,1.63414686162547,2011,11,6,14,0
6.5,-73.981282,40.772746,-73.970638,40.760776,2,1.6047107742596045,2013,12,3,22,0
5.0,-73.993156,40.752437,-73.986341,40.759023,1,0.9304920179429089,2014,8,5,11,0
17.7,-73.988507,40.764237,-73.941922,40.848295,1,10.1358947628196,2012,6,2,3,0
8.0,-73.97634,40.751962,-73.980635,40.764502,1,1.4405465310335859,2014,12,0,20,0
15.3,-73.982762,40.722788,-73.998492,40.764123,1,4.7834670225545315,2012,2,3,10,0
10.5,-74.005868,40.740238,-73.972003,40.763125,1,3.822837751382932,2012,6,3,21,0
7.7,-73.982063,40.774415,-73.965773,40.80464,5,3.629902544633201,2010,1,5,23,0
16.5,-73.961352,40.774192,-74.006343,40.738168,1,5.514197448575453,2011,4,2,15,0
7.5,-73.981895,40.778823,-73.986387,40.769259,1,1.1287353551868504,2014,10,5,10,0
8.0,-73.950245,40.779874,-73.966858,40.757347,1,2.8691093030757555,2012,12,1,14,0
10.9,-73.980173,40.775608,-73.972881,40.753446,1,2.539671908313927,2009,10,3,8,0
16.1,-74.002622,40.708924,-73.971827,40.762846,1,6.53317765787228,2009,8,5,9,0
3.0,-73.9828186,40.73934937,-73.98091125,40.74283981,2,0.42006945540828655,2015,3,4,5,0
9.3,-73.9964,40.7362,-73.9769,40.7594,1,3.058328868351162,2011,6,0,10,0
5.3,-73.973865,40.757837,-73.96222,40.767347,2,1.4422610354510854,2012,6,2,20,0
13.5,-73.999935,40.719152,-73.974942,40.756734,1,4.679478710866872,2014,3,1,13,0
4.5,-73.972857,40.752795,-73.974037,40.759999,1,0.8071906729001836,2009,1,0,14,0
30.33,-73.968282,40.755305,-73.871517,40.774362,6,8.420406203058093,2013,7,5,16,1
10.5,-73.96761,40.756362,-73.991682,40.740377,5,2.696544661662768,2011,7,3,8,0
4.9,-73.973477,40.755329,-73.983391,40.742624,1,1.6411194382283312,2011,1,1,8,0
9.7,-73.970601,40.788767,-73.99088,40.750602,2,4.574477098744224,2009,9,4,22,0
9.5,-73.980358,40.742457,-74.000632,40.739067,4,1.749165845666325,2014,11,6,19,0
30.5,-73.866632,40.771087,-73.989092,40.716797,1,11.95306823428209,2012,8,5,10,1
7.7,-74.007151,40.741572,-73.988565,40.758677,1,2.4634873300382636,2012,8,1,22,0
18.1,-73.958185,40.816093,-73.924282,40.769667,5,5.8987585459850465,2011,3,2,23,0
33.3,-73.9675,40.755825,-73.885202,40.770625,1,7.123879386983541,2012,11,3,7,1
16.0,-73.98764801,40.73392868,-74.00917053,40.70409012,1,3.7813320679712463,2015,4,1,12,0
6.1,-73.952737,40.7663,-73.964375,40.77095,4,1.108108372646759,2009,12,3,9,0
57.33,-73.940673,40.83997,-73.783597,40.643717,4,25.521244202865486,2013,10,6,18,1
5.5,-73.984352,40.761855,-73.99126,40.750228,1,1.4177643161338538,2014,3,4,21,0
11.3,-74.007241,40.705408,-73.978149,40.677081,1,3.9921893235709343,2012,3,2,2,0
6.5,-73.98407,40.775065,-73.98653,40.766787,1,0.9434949457057997,2012,12,4,7,0
25.0,-73.992465,40.69433,-73.965147,40.766367,1,8.334333822461863,2012,11,2,12,0
8.9,-73.99149,40.750038,-73.961361,40.756605,2,2.640825065591756,2012,5,1,19,0
6.1,-73.998125,40.757492,-73.989132,40.745463,1,1.5371819884979019,2011,2,1,14,0
47.83,-73.862933,40.768777,-74.015567,40.707803,2,14.537590567889932,2013,10,4,7,1
7.3,-73.976282,40.752296,-73.985968,40.74995,4,0.8565967480030812,2012,3,1,19,0
9.0,-73.89025879,40.74696732,-73.85723877,40.75112534,1,2.8197240823368808,2015,5,5,2,0
4.5,-73.972016,40.754289,-73.965999,40.761859,1,0.9825357997713483,2009,4,3,12,0
16.9,-73.989455,40.740628,-73.952062,40.711782,2,4.49634722122281,2012,4,5,1,0
8.1,-73.970482,40.785852,-73.948617,40.773812,1,2.2763389494436863,2011,11,1,19,0
10.0,-73.962712,40.758912,-73.983775,40.74397,3,2.430735154960142,2013,8,5,19,0
5.7,-73.977902,40.754873,-73.965227,40.752745,1,1.0935547011337812,2012,4,1,11,0
5.0,-73.99954,40.733757,-73.99197,40.744002,1,1.3055751256623598,2014,5,0,10,0
6.9,-74.006373,40.739597,-73.992905,40.756197,1,2.1666337835687424,2010,5,4,0,0
5.7,-73.962238,40.772998,-73.951048,40.782704,1,1.432682409969408,2011,9,2,9,0
4.9,-73.98651,40.761752,-73.9745,40.758563,1,1.0718896902909023,2009,2,3,22,0
6.0,-73.948672,40.773275,-73.958222,40.760507,4,1.6317141302327802,2014,7,1,9,0
4.9,-73.975232,40.77728,-73.966255,40.789802,1,1.5842948034429827,2012,4,4,22,0
14.5,-73.993045,40.727955,-73.983088,40.765647,1,4.274270361052963,2014,7,0,8,0
8.0,-73.971268,40.761057,-73.98228,40.758319,1,0.9761776403010879,2012,12,3,22,0
9.7,-73.974713,40.742072,-73.996493,40.725636,1,2.5899505247850114,2011,9,4,19,0
6.9,-73.99401,40.751273,-73.97702,40.766482,2,2.2153557866102846,2010,7,0,17,0
14.5,-73.995659,40.679139,-73.949352,40.68862,1,4.044473211495666,2013,4,5,0,0
11.5,-73.964738,40.791892,-73.955611,40.76836,1,2.7271543194125343,2012,12,2,10,0
5.5,-73.96811,40.800667,-73.969498,40.790149,1,1.1753701728362598,2014,1,3,10,0
5.7,-73.980104,40.752255,-73.99229,40.759107,1,1.278303493192981,2012,5,0,12,0
9.5,-73.983351,40.766109,-73.957677,40.762692,1,2.195371342173725,2012,10,0,19,0
9.3,-73.988199,40.758152,-74.002583,40.72632,1,3.7412499557932666,2010,5,2,17,0
5.5,-73.966093,40.7677,-73.958246,40.765355,1,0.7104292009713872,2013,11,2,5,0
5.0,-73.992387,40.724182,-73.983372,40.731882,5,1.1446175902355216,2014,4,6,3,0
11.0,-73.99787,40.724278,-74.016443,40.711172,1,2.13867899827986,2014,9,1,20,0
6.5,-73.982322,40.746362,-74.000727,40.741463,1,1.643439139502065,2010,12,3,10,0
8.0,-73.97699738,40.73371124,-73.97997284,40.72759628,1,0.7247033134070414,2015,5,4,7,0
12.9,-73.986444,40.761847,-73.952419,40.789661,1,4.215906462792606,2009,6,2,12,0
6.0,-73.99017334,40.75693893,-73.98921967,40.76941299,1,1.3893757120223342,2015,5,4,9,0
5.7,-73.975538,40.756608,-73.950133,40.779945,1,3.36319725529771,2010,1,3,11,0
12.9,-74.000435,40.723687,-73.98243,40.769098,1,5.272360555373459,2009,8,0,14,0
4.0,-73.978563,40.763015,-73.981657,40.768492,6,0.6624159188709874,2013,3,0,15,0
9.5,-73.949561,40.714046,-73.921376,40.695918,1,3.1157369818046066,2014,1,1,4,0
8.1,-73.970614,40.796936,-73.954267,40.778851,1,2.436802649452942,2010,7,1,12,0
3.5,-73.98581696,40.75878525,-73.98563385,40.75613785,1,0.29478119098108635,2015,5,2,8,0
10.5,-73.993653,40.727832,-74.001096,40.751975,1,2.756843637177614,2012,4,6,13,0
11.3,-74.001082,40.733537,-74.003963,40.705991,1,3.07258353423105,2011,7,6,13,0
23.3,-73.998362,40.724848,-73.872783,40.774323,2,11.923503704723801,2009,5,4,5,1
24.5,-73.99265,40.754107,-73.927155,40.86073,1,13.074759023424262,2010,7,3,23,0
4.1,-73.96878,40.767472,-73.959492,40.779927,1,1.5905179279250021,2010,8,3,16,0
5.7,-73.984862,40.75924,-74.00066,40.757628,2,1.3426321680641733,2009,6,6,9,0
28.0,-73.9822998,40.77249146,-74.00906372,40.71255112,1,7.036125455195808,2015,4,3,9,0
57.33,-73.783521,40.648569,-73.98218,40.763796,2,21.084989352819957,2014,12,0,6,1
6.5,-73.957672,40.761503,-73.95526,40.779005,1,1.956704680024297,2011,1,1,18,0
10.0,-73.96823883,40.7551918,-73.98117065,40.72279358,5,3.7636676217397027,2015,2,1,5,0
6.0,-73.987835,40.737711,-73.976952,40.751919,1,1.82661472683776,2013,5,3,22,0
4.5,-73.954365,40.766196,-73.958923,40.772234,2,0.7733735606866241,2014,9,4,21,0
9.7,-73.94785,40.77968,-73.973805,40.750695,2,3.894317779579079,2010,2,1,10,0
45.0,-73.789083,40.64726,-73.96052,40.653002,1,14.477155738273996,2014,7,6,18,1
4.9,-73.987838,40.749673,-73.984084,40.747527,2,0.3961633178376829,2010,11,1,12,0
4.0,-73.970747,40.764577,-73.966365,40.770412,6,0.7464277858631339,2013,3,2,8,0
4.9,-73.966383,40.761074,-73.957301,40.766193,1,0.9534403941222716,2010,7,2,18,0
20.0,-74.004541,40.712618,-73.952172,40.771355,1,7.881794669469519,2014,5,1,19,0
5.5,-73.96193695,40.76301956,-73.96038055,40.77389908,1,1.2168271685359924,2015,1,2,21,0
8.5,-73.990947,40.750667,-74.003025,40.73126,1,2.38583613445369,2009,5,4,20,0
8.5,-73.989691,40.75728,-73.96941,40.762752,1,1.8132942117580855,2012,9,4,7,0
12.0,-73.989712,40.75673,-74.005676,40.72676,2,3.5936721093790807,2013,7,4,23,0
6.9,-73.967523,40.766802,-73.986082,40.75857,2,1.811365396107048,2010,1,4,23,0
10.1,-73.994676,40.72797,-73.984523,40.753957,1,3.013567759103145,2009,2,6,15,0
7.3,-73.984019,40.73743,-73.979469,40.752926,2,1.7651962620518822,2010,11,1,18,0
9.0,-73.99965668,40.73366165,-74.00517273,40.71887207,1,1.708955071930682,2015,2,4,21,0
14.5,-73.976362,40.751003,-74.013578,40.704853,5,6.0140170795303645,2009,4,5,14,0
4.9,-73.982202,40.7459,-73.987505,40.748957,1,0.5613497850534965,2009,5,1,14,0
6.0,-73.999603,40.718477,-74.007304,40.726634,1,1.1152822903083683,2013,6,0,10,0
6.1,-73.970913,40.7868,-73.984026,40.768891,1,2.277007609625566,2009,5,1,3,0
28.1,-73.952638,40.77075,-73.981552,40.656403,2,12.94624004724049,2009,4,5,18,0
17.3,-73.986001,40.758964,-73.997193,40.719301,1,4.509999408507177,2010,4,0,13,0
